condicao_id,sintoma_1,sintoma_2,doenca_associada,risco_sugerido,fontes_ids
doenca_valvar_estenose_aortica,desmaio,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,desmaio,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,desmaio,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,desmaio,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,desmaio,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,desmaio,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dificuldade para respirar,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,dificuldade para respirar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,falta de ar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,fôlego curto ao caminhar,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,dor no peito,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,falta de ar,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,batimento irregular,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,coração acelerado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,palpitações,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,fôlego curto ao caminhar,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,quase desmaio,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,tontura,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,palpitações,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,quase desmaio,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,queda do nível de atividade,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,queda do nível de atividade,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,queda do nível de atividade,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,redução da capacidade de esforço,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,redução da capacidade de esforço,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,redução da capacidade de esforço,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,abdome inchado,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,cansaço para caminhar pequenas distâncias,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,pés inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,queda do nível de atividade,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,redução da capacidade de esforço,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
doenca_valvar_estenose_aortica,tontura,tornozelos inchados,Doença Valvar / Estenose Aórtica,alto_risco,S04|S12
insuficiencia_cardiaca,cansaço constante,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço constante,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço constante,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço constante,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço constante,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço constante,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,falta de ar ao deitar,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,pioro quando deito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,preciso de vários travesseiros para dormir,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,cansaço para respirar,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,chiado no peito,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,chiado no peito,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,chiado no peito,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,falta de ar ao deitar,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,pioro quando deito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,preciso de vários travesseiros para dormir,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,dificuldade para respirar,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fadiga constante,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,falta de ar ao deitar,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,pioro quando deito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,preciso de vários travesseiros para dormir,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,falta de ar ao deitar,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,fraqueza para atividades diárias,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nas pernas,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,inchaço nos tornozelos,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pioro quando deito,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,inchaço nas pernas,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,inchaço nos tornozelos,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,pés inchados,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,preciso de vários travesseiros para dormir,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,cansaço constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,chiado no peito,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,fadiga constante,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,fraqueza para atividades diárias,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,tosse noturna,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,pés inchados,tosse persistente,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse noturna,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse noturna,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse noturna,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse persistente,aumento rápido do peso,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse persistente,engordei de repente por retenção,Insuficiência Cardíaca,alto_risco,S02|S16
insuficiencia_cardiaca,tosse persistente,ganho rápido de peso,Insuficiência Cardíaca,alto_risco,S02|S16
sindrome_coronariana_aguda,aperto no peito,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,dor nas costas,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,dor no braço esquerdo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,dor nos dois braços,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
